source,target,source_type,target_type,relation_type,city,state,country,genre,weight,Intrument 1,Intrument 2,Intrument 3,Intrument 4
The Riot Squad,Graham Bonney,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,David Bowie,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,Terry Clifford,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,Rodger Crisp,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,Brian Davies,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,Rod Davies,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,Butch Davis,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,Bob Evans,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,Keith Gladman,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,Michael Martin,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,Mitch Mitchell,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,Brian Prebble,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,Del Roll,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,Ron Ryan,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,Mark Stevens,band,person,member_of,London,,GBR,rock,2,,,,
The Riot Squad,Len Tuckey,band,person,member_of,London,,GBR,rock,2,,,,
The Squires,Neil Young,band,person,member_of,Winnipeg,,CAN,,2,,,,
The Squires,Allan Bates,band,person,member_of,Winnipeg,,CAN,,2,,,,
The Squires,Doug Campbell,band,person,member_of,Winnipeg,,CAN,,2,,,,
The Squires,Bill Edmondson,band,person,member_of,Winnipeg,,CAN,,2,,,,
The Squires,Ken Koblun,band,person,member_of,Winnipeg,,CAN,,2,,,,
The Squires,Randy Petersen,band,person,member_of,Winnipeg,,CAN,,2,,,,
The Squires,Ken Smyth,band,person,member_of,Winnipeg,,CAN,,2,,,,
The White Stripes,Jack White,band,person,member_of,Detroit,,USA,"alternative rock, indie rock",2,,,,
The White Stripes,Meg White,band,person,member_of,Detroit,,USA,"alternative rock, indie rock",2,,,,
Various Artists for Children’s Promise,Tina Barrett,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Ray Barretto,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Mary J. Blige,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Jon Bon Jovi,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,James Brown,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Melanie Brown,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Jackson Browne,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Kéllé Bryan,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Emma Bunton,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Melanie C,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Dina Carroll,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Paul Cattermole,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Joe Cocker,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Andrea Corr,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Caroline Corr,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Jim Corr,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Sharon Corr,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Steve Cradock,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Simon Fowler,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Geri Halliwell,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Herbie Hancock,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Chrissie Hynde,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Natalie Imbruglia,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Mick Jagger,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Kelly Jones,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Jay Kay,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Ronan Keating,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Kid Rock,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,B.B. King,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Jon Lee,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Annie Lennox,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Jo O’Meara,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Dolores O’Riordan,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Mark Owen,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Rick Parfitt,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Iggy Pop,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Bonnie Raitt,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Keith Richards,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Lionel Richie,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Gavin Rossdale,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Francis Rossi,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Skin,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Hannah Spearritt,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Rachel Stevens,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Robin Williams,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Cecil Womack,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Linda Womack,band,person,member_of,,,GBR,,2,,,,
Various Artists for Children’s Promise,Ozzy Osbourne,band,person,member_of,,,GBR,,2,,,,
Band of Gypsys,Billy Cox,band,person,member_of,,,USA,jimi hendrix,2,,,,
Band of Gypsys,Jimi Hendrix,band,person,member_of,,,USA,jimi hendrix,2,,,,
Band of Gypsys,Buddy Miles,band,person,member_of,,,USA,jimi hendrix,2,,,,
Feathers,David Bowie,band,person,member_of,,,GBR,,2,,,,
Feathers,Hermione Farthingale,band,person,member_of,,,GBR,,2,,,,
Feathers,John Hutchinson,band,person,member_of,,,GBR,,2,,,,
Gypsy Sun and Rainbows,Billy Cox,band,person,member_of,,,,,2,,,,
Gypsy Sun and Rainbows,Jimi Hendrix,band,person,member_of,,,,,2,,,,
Gypsy Sun and Rainbows,Mitch Mitchell,band,person,member_of,,,,,2,,,,
Gypsy Sun and Rainbows,Juma Sultan,band,person,member_of,,,,,2,,,,
Gypsy Sun and Rainbows,Gerardo Velez,band,person,member_of,,,,,2,,,,
Karma,Tom Dussek,band,person,member_of,,,GBR,,2,,,,
Karma,Mark Gordon,band,person,member_of,,,GBR,,2,,,,
Karma,Pete Rowe,band,person,member_of,,,GBR,,2,,,,
Karma,Simon Vockings,band,person,member_of,,,GBR,,2,,,,
Karma,Steven Wilson,band,person,member_of,,,GBR,,2,,,,
The Ducks,Jeff Blackburn,band,person,member_of,,,USA,supergroup,2,,,,
The Ducks,John Craviotto,band,person,member_of,,,USA,supergroup,2,,,,
The Ducks,Bob Mosley,band,person,member_of,,,USA,supergroup,2,,,,
The Ducks,Neil Young,band,person,member_of,,,USA,supergroup,2,,,,
The Hype,David Bowie,band,person,member_of,,,GBR,,2,,,,
The Hype,John Cambridge,band,person,member_of,,,GBR,,2,,,,
The Hype,Benny Marshall,band,person,member_of,,,GBR,,2,,,,
The Hype,Mick Ronson,band,person,member_of,,,GBR,,2,,,,
The Hype,Tony Visconti,band,person,member_of,,,GBR,,2,,,,
The Hype,Mick Woodmansey,band,person,member_of,,,GBR,,2,,,,
The Manish Boys,David Bowie,band,person,member_of,,,GBR,,2,,,,
The Manish Boys,Woolf Byrne,band,person,member_of,,,GBR,,2,,,,
The Manish Boys,Johnny Flux,band,person,member_of,,,GBR,,2,,,,
The Manish Boys,Paul Rodriguez,band,person,member_of,,,GBR,,2,,,,
The Manish Boys,Bob Solly,band,person,member_of,,,GBR,,2,,,,
The Manish Boys,John Watson,band,person,member_of,,,GBR,,2,,,,
The Manish Boys,Mick White,band,person,member_of,,,GBR,,2,,,,
The Mynah Birds,Neil Young,band,person,member_of,,,CAN,,2,,,,
The Mynah Birds,Rick James,band,person,member_of,,,CAN,,2,,,,
The Mynah Birds,Neil Merryweather,band,person,member_of,,,CAN,,2,,,,
The Trolls,Alex Kirst,band,person,member_of,,,USA,,2,,,,
The Trolls,Whitey Kirst,band,person,member_of,,,USA,,2,,,,
The Trolls,Pete Marshall,band,person,member_of,,,USA,,2,,,,
The Trolls,Mooseman,band,person,member_of,,,USA,,2,,,,
The Trolls,Iggy Pop,band,person,member_of,,,USA,,2,,,,
Tin Machine,David Bowie,band,person,member_of,,,GBR,rock,2,,,,
Tin Machine,Reeves Gabrels,band,person,member_of,,,GBR,rock,2,,,,
Tin Machine,Hunt Sales,band,person,member_of,,,GBR,rock,2,,,,
Tin Machine,Tony Sales,band,person,member_of,,,GBR,rock,2,,,,
Detroit Panthers,Iggy Pop,band,person,member_of,,,,,2,,,,
Detroit Panthers,David Was,band,person,member_of,,,,,2,,,,
Detroit Panthers,Don Was,band,person,member_of,,,,,2,,,,
Tao Jones Index,Zachary Alford,band,person,member_of,,,GBR,,2,,,,
Tao Jones Index,David Bowie,band,person,member_of,,,GBR,,2,,,,
Tao Jones Index,Gail Ann Dorsey,band,person,member_of,,,GBR,,2,,,,
Tao Jones Index,Reeves Gabrels,band,person,member_of,,,GBR,,2,,,,
Tao Jones Index,Mike Garson,band,person,member_of,,,GBR,,2,,,,
Tao Jones Index,Tao Jones,band,person,member_of,,,GBR,,2,,,,
The Shocking Pinks,Larry Byrom,band,person,member_of,,,,,2,,,,
The Shocking Pinks,Anthony Crawford,band,person,member_of,,,,,2,,,,
The Shocking Pinks,Tim Drummond,band,person,member_of,,,,,2,,,,
The Shocking Pinks,Karl T. Himmel,band,person,member_of,,,,,2,,,,
The Shocking Pinks,Ben Keith,band,person,member_of,,,,,2,,,,
The Shocking Pinks,Rick Palombi,band,person,member_of,,,,,2,,,,
The Shocking Pinks,Neil Young,band,person,member_of,,,,,2,,,,
The Stills–Young Band,Jerry Aiello,band,person,member_of,,,,,2,,,,
The Stills–Young Band,Joe Lala,band,person,member_of,,,,,2,,,,
The Stills–Young Band,George Perry,band,person,member_of,,,,,2,,,,
The Stills–Young Band,Stephen Stills,band,person,member_of,,,,,2,,,,
The Stills–Young Band,Joe Vitale,band,person,member_of,,,,,2,,,,
The Stills–Young Band,Neil Young,band,person,member_of,,,,,2,,,,
Storm Corrosion,Steven Wilson,band,person,member_of,,,,progressive rock,2,vocals,guitar,keyboards,producer
Storm Corrosion,Mikael Åkerfeldt,band,person,member_of,,,,progressive rock,2,vocals,guitar,,
Prophets of Rage,B‐Real,band,person,member_of,Los Angeles,,USA,"rap rock, alternative metal",2,,,,
Prophets of Rage,Chuck D,band,person,member_of,Los Angeles,,USA,"rap rock, alternative metal",2,,,,
Prophets of Rage,Tim Commerford,band,person,member_of,Los Angeles,,USA,"rap rock, alternative metal",2,,,,
Prophets of Rage,DJ Lord,band,person,member_of,Los Angeles,,USA,"rap rock, alternative metal",2,,,,
Prophets of Rage,Tom Morello,band,person,member_of,Los Angeles,,USA,"rap rock, alternative metal",2,,,,
Prophets of Rage,Brad Wilk,band,person,member_of,Los Angeles,,USA,"rap rock, alternative metal",2,,,,
Rage Against the Machine,Tim Commerford,band,person,member_of,Los Angeles,,USA,"alternative metal, rap metal",2,,,,
Rage Against the Machine,Tom Morello,band,person,member_of,Los Angeles,,USA,"alternative metal, rap metal",2,,,,
Rage Against the Machine,Zack de la Rocha,band,person,member_of,Los Angeles,,USA,"alternative metal, rap metal",2,,,,
Rage Against the Machine,Brad Wilk,band,person,member_of,Los Angeles,,USA,"alternative metal, rap metal",2,,,,
Beastie Boys,Adam Yauch,band,person,member_of,New York,,USA,"hip hop, rap rock",2,,,,
Beastie Boys,John Berry,band,person,member_of,New York,,USA,"hip hop, rap rock",2,,,,
Beastie Boys,Kate Schellenbach,band,person,member_of,New York,,USA,"hip hop, rap rock",2,,,,
Beastie Boys,Mike D,band,person,member_of,New York,,USA,"hip hop, rap rock",2,,,,
Beastie Boys,Adam Horovitz,band,person,member_of,New York,,USA,"hip hop, rap rock",2,,,,
Beastie Boys,Mario Caldato Jr.,band,person,member_of,New York,,USA,"hip hop, rap rock",2,,,,
Beastie Boys,Doctor Dré,band,person,member_of,New York,,USA,"hip hop, rap rock",2,,,,
Beastie Boys,Mix Master Mike,band,person,member_of,New York,,USA,"hip hop, rap rock",2,,,,
Gang of Four,Dave Allen,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,Hugo Burnham,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,Andy Gill,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,Jon King,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,Busta Jones,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,Sara Lee,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,Steve Goulding,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,Gail Ann Dorsey,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,Mark Heaney,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,Thomas McNeice,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,John Sterry,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,Jonny Finnigan,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,Tobias Humble,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,David Pajo,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,Linda Pardee,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,Gail Greenwood,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Gang of Four,Ted Leo,band,person,member_of,Leeds,,GBR,"post-punk, new wave",2,,,,
Joy Division,Ian Curtis,band,person,member_of,Salford,,GBR,"post-punk, new wave",2,,,,
Joy Division,Peter Hook,band,person,member_of,Salford,,GBR,"post-punk, new wave",2,,,,
Joy Division,Stephen Morris,band,person,member_of,Salford,,GBR,"post-punk, new wave",2,,,,
Joy Division,Bernard Sumner,band,person,member_of,Salford,,GBR,"post-punk, new wave",2,,,,
New Order,Gillian Gilbert,band,person,member_of,Salford,,GBR,"new wave, post-punk",2,,,,
New Order,Peter Hook,band,person,member_of,Salford,,GBR,"new wave, post-punk",2,,,,
New Order,Stephen Morris,band,person,member_of,Salford,,GBR,"new wave, post-punk",2,,,,
New Order,Bernard Sumner,band,person,member_of,Salford,,GBR,"new wave, post-punk",2,,,,
New Order,Phil Cunningham,band,person,member_of,Salford,,GBR,"new wave, post-punk",2,,,,
New Order,Tom Chapman,band,person,member_of,Salford,,GBR,"new wave, post-punk",2,,,,
Peter Hook & the Light,Nat Wason,band,person,member_of,Manchester,,GBR,"post-punk, alternative dance",2,,,,
Peter Hook & the Light,Andy Poole,band,person,member_of,Manchester,,GBR,"post-punk, alternative dance",2,,,,
Peter Hook & the Light,Jack Bates,band,person,member_of,Manchester,,GBR,"post-punk, alternative dance",2,,,,
Peter Hook & the Light,Peter Hook,band,person,member_of,Manchester,,GBR,"post-punk, alternative dance",2,,,,
Peter Hook & the Light,Paul Kehoe,band,person,member_of,Manchester,,GBR,"post-punk, alternative dance",2,,,,
Peter Hook & the Light,David Potts,band,person,member_of,Manchester,,GBR,"post-punk, alternative dance",2,,,,
Peter Hook & the Light,Martin Rebelski,band,person,member_of,Manchester,,GBR,"post-punk, alternative dance",2,,,,
Public Enemy,Professor Griff,band,person,member_of,Nassau County,,USA,"east coast hip hop, hip hop",2,,,,
Public Enemy,Terminator X,band,person,member_of,Nassau County,,USA,"east coast hip hop, hip hop",2,,,,
Public Enemy,Flavor Flav,band,person,member_of,Nassau County,,USA,"east coast hip hop, hip hop",2,,,,
Public Enemy,Chuck D,band,person,member_of,Nassau County,,USA,"east coast hip hop, hip hop",2,,,,
Public Enemy,DJ Lord,band,person,member_of,Nassau County,,USA,"east coast hip hop, hip hop",2,,,,
Public Enemy,Keith Boxley,band,person,member_of,Nassau County,,USA,"east coast hip hop, hip hop",2,,,,
Public Enemy,Davy DMX,band,person,member_of,Nassau County,,USA,"east coast hip hop, hip hop",2,,,,
Public Enemy,Brian Hardgroove,band,person,member_of,Nassau County,,USA,"east coast hip hop, hip hop",2,,,,
Public Enemy,Power Born,band,person,member_of,Nassau County,,USA,"east coast hip hop, hip hop",2,,,,
Public Enemy,T Bone Motta,band,person,member_of,Nassau County,,USA,"east coast hip hop, hip hop",2,,,,
Public Enemy,Khari Wynn,band,person,member_of,Nassau County,,USA,"east coast hip hop, hip hop",2,,,,
The Fall,Una Baines,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Martin Bramah,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Mark E. Smith,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Karl Burns,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Kay Carroll,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Jonnie Brown,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Yvonne Pawlett,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Marc Riley,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Mike Leigh,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Craig Scanlon,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Steve Hanley,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Paul Hanley,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Brix Smith,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Simon Rogers,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Simon Wolstencroft,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Marcia Schofield,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Kenny Brady,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Dave Bush,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Julia Adamson,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Adrian Flanagan,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Tommy Crooks,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Kate Themen,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Karen Leatham,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Tom Head,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Neville Wilding,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Adam Helal,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Spencer Birtwistle,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Ed Blaney,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Jim Watts,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Ben Pritchard,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Dave Milner,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Brian Fanning,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Elena Poulou,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Simon Archer,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Steven Trafford,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,David Spurr,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Pete Greenway,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Keiron Melling,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Tony Friel,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Daren Garratt,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Colin 'Roxy' Rocks,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Rob Barbato,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Martin Beddington,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
The Fall,Thomas Murphy,band,person,member_of,Prestwich,,GBR,"post-punk, alternative dance",2,,,,
Freebass,Peter Hook,band,person,member_of,,,GBR,,2,,,,
Freebass,Paul Kehoe,band,person,member_of,,,GBR,,2,,,,
Freebass,Phil De Gap,band,person,member_of,,,GBR,,2,,,,
Freebass,Andy Rourke,band,person,member_of,,,GBR,,2,,,,
Freebass,Nat Wason,band,person,member_of,,,GBR,,2,,,,
Freebass,Gary Mounfield,band,person,member_of,,,GBR,,2,,,,
Revenge,Dave Hicks,band,person,member_of,Manchester,,GBR,"alternative rock, electronica",2,,,,
Revenge,Peter Hook,band,person,member_of,Manchester,,GBR,"alternative rock, electronica",2,,,,
Revenge,Chris Jones,band,person,member_of,Manchester,,GBR,"alternative rock, electronica",2,,,,
Revenge,David Potts,band,person,member_of,Manchester,,GBR,"alternative rock, electronica",2,,,,
Revenge,Mike Hedges,band,person,member_of,Manchester,,GBR,"alternative rock, electronica",2,,,,
Revenge,Brian Whittaker,band,person,member_of,Manchester,,GBR,"alternative rock, electronica",2,,,,
Spectrum City,Aaron Allen,band,person,member_of,Long Island,,USA,,2,,,,
Spectrum City,Keith Boxley,band,person,member_of,Long Island,,USA,,2,,,,
Spectrum City,Chuck D,band,person,member_of,Long Island,,USA,,2,,,,
Spectrum City,Hank Shocklee,band,person,member_of,Long Island,,USA,,2,,,,
The Bomb Squad,Keith Boxley,band,person,member_of,Long Island City,,USA,hip hop,2,,,,
The Bomb Squad,Chuck D,band,person,member_of,Long Island City,,USA,hip hop,2,,,,
The Bomb Squad,Easy Mo Bee,band,person,member_of,Long Island City,,USA,hip hop,2,,,,
The Bomb Squad,Gary G‐Wiz,band,person,member_of,Long Island City,,USA,hip hop,2,,,,
The Bomb Squad,Eric Sadler,band,person,member_of,Long Island City,,USA,hip hop,2,,,,
The Bomb Squad,Paul Shabazz,band,person,member_of,Long Island City,,USA,hip hop,2,,,,
The Bomb Squad,Hank Shocklee,band,person,member_of,Long Island City,,USA,hip hop,2,,,,
The Bomb Squad,Keith Shocklee,band,person,member_of,Long Island City,,USA,hip hop,2,,,,
Warsaw,Ian Curtis,band,person,member_of,Salford,,GBR,"england, manchester",2,,,,
Warsaw,Peter Hook,band,person,member_of,Salford,,GBR,"england, manchester",2,,,,
Warsaw,Stephen Morris,band,person,member_of,Salford,,GBR,"england, manchester",2,,,,
Warsaw,Bernard Sumner,band,person,member_of,Salford,,GBR,"england, manchester",2,,,,
Inside Out,Sterling Wilson,band,person,member_of,,,USA,"hardcore punk, punk",2,,,,
Inside Out,Vic DiCara,band,person,member_of,,,USA,"hardcore punk, punk",2,,,,
Inside Out,Mark Hayworth,band,person,member_of,,,USA,"hardcore punk, punk",2,,,,
Inside Out,Zack de la Rocha,band,person,member_of,,,USA,"hardcore punk, punk",2,,,,
Be Music,Gillian Gilbert,band,person,member_of,,,,,2,,,,
Be Music,Peter Hook,band,person,member_of,,,,,2,,,,
Be Music,Stephen Morris,band,person,member_of,,,,,2,,,,
Be Music,Bernard Sumner,band,person,member_of,,,,,2,,,,
Confrontation Camp,Chuck D,band,person,member_of,,,USA,"hip hop, rock",2,,,,
Confrontation Camp,Brian Hardgroove,band,person,member_of,,,USA,"hip hop, rock",2,,,,
Confrontation Camp,Kyle Jason,band,person,member_of,,,USA,"hip hop, rock",2,,,,
Confrontation Camp,Wes Little,band,person,member_of,,,USA,"hip hop, rock",2,,,,
Confrontation Camp,DJ Lord,band,person,member_of,,,USA,"hip hop, rock",2,,,,
Confrontation Camp,Jafar Mahmud,band,person,member_of,,,USA,"hip hop, rock",2,,,,
Confrontation Camp,Professor Griff,band,person,member_of,,,USA,"hip hop, rock",2,,,,
No for an Answer,Joe D. Foster,band,person,member_of,,,,,2,,,,
No for an Answer,Casey Jones,band,person,member_of,,,,,2,,,,
No for an Answer,John Mastropaolo,band,person,member_of,,,,,2,,,,
No for an Answer,Dan O'Mahony,band,person,member_of,,,,,2,,,,
No for an Answer,Gavin Oglesby,band,person,member_of,,,,,2,,,,
No for an Answer,Zack de la Rocha,band,person,member_of,,,,,2,,,,
No for an Answer,Jeff Boetto,band,person,member_of,,,,,2,,,,
Stiff Kittens,Ian Curtis,band,person,member_of,,,GBR,,2,,,,
Stiff Kittens,Peter Hook,band,person,member_of,,,GBR,,2,,,,
Stiff Kittens,Stephen Morris,band,person,member_of,,,GBR,,2,,,,
Stiff Kittens,Bernard Sumner,band,person,member_of,,,GBR,,2,,,,
Von Südenfed,Mark E. Smith,band,person,member_of,,,,"electroclash, electronic",2,,,,
Von Südenfed,Andi Toma,band,person,member_of,,,,"electroclash, electronic",2,,,,
Von Südenfed,Jan St. Werner,band,person,member_of,,,,"electroclash, electronic",2,,,,
LL Cool J,LL Cool J,band,person,member_of,Bay Shore,NY,USA,"Hip Hop, East Coast Hip Hop",2,vocals,,,
Sir Mix-a-Lot,Sir Mix-a-Lot,band,person,member_of,Seattle,WA,USA,"Hip Hop, West Coast Hip Hop",2,vocals,,,
Run-D.M.C.,DJ Jam Master J'Son,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,DJ Charlie Chan Soprano,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,Stanley Brown,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,DJ Ruckus,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,DMC,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,Sam Jacobs,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,Jam Master Jay,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,Eddie Martinez,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
